StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,"Prolific ID ","Consent ","Age ","Gender ",OMSI,Gen_1,Gen_2,Gen_3,Gen_4,Gen_5,Gen_6,Gen_7,Gen_8,Gen_9,Gen_10,Gen_11,Gen_12,Gen_13,Gen_14,Gen_15,Gen_16,Gen_17,Gen_18,Gen_19,Gen_20,Gen_21,Gen_22,Gen_23,Gen_24,Gen_25,Gen_26,Gen_27,Gen_28,Gen_29,Gen_30,Gen_31,Gen_32,Gen_33,Gen_34,Gen_35,Gen_36,HAAS _1,HAAS _2,HAAS _3,HAAS _4,HAAS _5,HAAS _6,HAAS _7,HAAS _8,HAAS _9,HAAS _10,HAAS _11,HAAS _12,PROLIFIC_PID,Vignette,VigNro
2025-09-10 11:17:03,2025-09-10 11:19:20,0,100,137,1,2025-09-10 11:19:20,R_22aMMso2bU8qhKC,anonymous,EN,68726f539dd0fe0a427837ed,2,35,1,2,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,3,2,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,1,4,4,4,4,4,4,4,2,2,2,2,2,68726f539dd0fe0a427837ed,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:15:39,2025-09-10 11:19:21,0,100,222,1,2025-09-10 11:19:22,R_2Rt0WDNhV79r8EP,anonymous,EN,5d47fe3b29194200012bf92d,2,29,1,3,2,3,2,4,3,2,2,2,2,5,4,4,5,5,5,1,1,1,1,1,1,3,2,4,4,3,1,3,3,4,2,3,5,4,1,1,4,5,4,3,2,1,2,2,3,2,4,4,5d47fe3b29194200012bf92d,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:14:11,2025-09-10 11:19:22,0,100,310,1,2025-09-10 11:19:22,R_2awVaYWdmC80kr9,anonymous,EN,67db4c889794c3be29370b1d,2,59,2,1,4,4,4,4,5,4,4,4,4,4,2,4,2,3,3,3,2,4,4,4,4,4,4,4,2,3,3,3,2,3,2,2,4,3,1,1,2,2,2,3,2,3,1,1,1,2,2,2,67db4c889794c3be29370b1d,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:16:45,2025-09-10 11:19:26,0,100,160,1,2025-09-10 11:19:26,R_2JZld4ik6QhYEYV,anonymous,EN,63beebaa4c5884797ff00a98,2,74,2,1,2,3,3,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,63beebaa4c5884797ff00a98,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:15:59,2025-09-10 11:19:27,0,100,207,1,2025-09-10 11:19:27,R_8iqxFtfxCvrPKWa,anonymous,EN,651ab64d39658e91e9469f16,2,56,1,2,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,4,4,2,4,4,4,4,3,4,3,3,2,1,1,1,4,4,4,2,2,1,3,2,2,4,4,4,2,2,1,3,2,3,651ab64d39658e91e9469f16,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:19:13,2025-09-10 11:19:28,0,100,14,1,2025-09-10 11:19:28,R_847ziifXdNSvQxE,anonymous,EN,67a96562e2b052e6c15ed963,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67a96562e2b052e6c15ed963,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:15:01,2025-09-10 11:19:29,0,100,267,1,2025-09-10 11:19:29,R_8fJ0CnwRKXMf1Hl,anonymous,EN,5efbc6d2c1afc617b36fdd7d,2,31,2,2,4,4,2,1,2,2,3,2,3,3,4,2,2,2,2,4,4,3,3,4,3,4,3,4,5,4,4,3,3,4,4,4,5,4,2,1,4,3,2,2,1,2,3,1,2,1,2,1,5efbc6d2c1afc617b36fdd7d,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-10 11:16:52,2025-09-10 11:19:31,0,100,158,1,2025-09-10 11:19:31,R_2xmgiPgoDZFQ0z7,anonymous,EN,5805db219ff6120001a135a2,2,49,1,3,4,4,4,4,4,5,5,5,4,3,3,3,3,4,3,3,2,2,3,3,4,4,5,4,3,3,3,3,3,3,2,2,4,3,3,1,3,4,3,4,4,3,3,2,2,2,3,3,5805db219ff6120001a135a2,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:14:32,2025-09-10 11:19:43,0,100,310,1,2025-09-10 11:19:43,R_2Ohezei7m5Nf3TX,anonymous,EN,586fbaa37e187d0001cb36d5,2,51,2,2,4,4,2,4,4,2,4,4,4,4,2,4,4,4,4,3,2,4,2,2,4,4,4,4,2,4,4,2,2,4,2,2,4,4,2,1,2,3,2,4,3,4,1,1,1,1,2,3,586fbaa37e187d0001cb36d5,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:16:46,2025-09-10 11:19:46,0,100,180,1,2025-09-10 11:19:46,R_8FPovZKUkdSHsYh,anonymous,EN,668a9e53e7690b3b64d48e92,2,46,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,3,3,3,4,3,4,4,3,1,4,4,4,4,4,4,2,2,2,3,2,2,668a9e53e7690b3b64d48e92,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:14:45,2025-09-10 11:19:47,0,100,302,1,2025-09-10 11:19:48,R_2QEJ3JMVQi74i4S,anonymous,EN,5d1290103b20b0000102e8e3,2,35,2,2,5,5,4,5,5,5,4,4,4,5,5,5,4,4,5,4,4,4,3,2,4,5,5,5,5,4,5,4,4,4,5,5,5,5,4,1,5,4,4,3,3,3,2,1,1,2,2,1,5d1290103b20b0000102e8e3,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:14:49,2025-09-10 11:19:50,0,100,300,1,2025-09-10 11:19:50,R_8CV1kJRIc7qrwOd,anonymous,EN,6361bfe81e0da4a406b33f1e,2,32,1,2,5,5,5,3,4,3,4,4,4,4,5,5,3,3,3,3,4,4,3,3,3,4,5,5,4,5,5,3,4,4,3,3,4,4,2,1,2,4,3,3,2,3,1,2,1,1,1,1,6361bfe81e0da4a406b33f1e,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:16:51,2025-09-10 11:19:52,0,100,180,1,2025-09-10 11:19:52,R_2t2Kym9pA3TsEdJ,anonymous,EN,5c93e5293a673a0001869096,2,78,1,2,4,4,5,3,1,3,4,5,5,3,4,3,4,4,3,5,4,3,5,2,3,3,3,4,3,3,3,1,1,2,3,3,4,1,1,1,3,1,1,3,3,3,1,1,1,1,1,1,5c93e5293a673a0001869096,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:16:54,2025-09-10 11:19:55,0,100,180,1,2025-09-10 11:19:55,R_2zS9OIZuHmzJZ6g,anonymous,EN,6672fb66728df1edb72c1568,2,39,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,4,2,3,1,1,1,1,1,1,6672fb66728df1edb72c1568,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:14:36,2025-09-10 11:19:59,0,100,322,1,2025-09-10 11:20:00,R_8O68So5W3GDaQ4F,anonymous,EN,5ea07fc202b8bd05bb59bc38,2,77,2,2,5,5,5,3,4,3,3,4,3,3,5,3,3,3,4,4,4,4,3,3,3,4,4,4,3,3,4,3,3,3,4,4,5,5,4,1,5,3,4,3,2,3,3,2,1,1,1,1,5ea07fc202b8bd05bb59bc38,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:14:56,2025-09-10 11:20:02,0,100,306,1,2025-09-10 11:20:03,R_20Yt1dGlmoU0Rdx,anonymous,EN,616d5c54f2953f6447f27402,2,62,1,2,4,5,4,4,2,3,4,4,5,4,3,4,4,3,4,2,3,3,2,2,4,4,4,4,2,3,3,3,2,3,4,3,5,5,5,1,4,2,3,4,2,2,2,1,1,1,1,1,616d5c54f2953f6447f27402,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:16:42,2025-09-10 11:20:05,0,100,203,1,2025-09-10 11:20:05,R_2eKZzftxuEywXTP,anonymous,EN,601aca6d72f5e8390087349f,2,52,2,3,3,4,3,4,1,2,3,3,4,4,4,3,5,3,5,1,1,1,1,1,3,3,3,4,4,4,3,3,3,2,5,5,4,4,4,1,4,4,4,3,1,3,1,1,1,1,1,1,601aca6d72f5e8390087349f,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:16:16,2025-09-10 11:20:08,0,100,231,1,2025-09-10 11:20:08,R_2puyfpoQey1RiPn,anonymous,EN,6641059cdec71f7b7d5a5e2b,2,35,2,2,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,4,4,5,5,5,5,4,5,4,4,4,5,4,4,3,5,3,5,5,5,1,4,5,5,5,5,5,2,1,1,1,1,3,6641059cdec71f7b7d5a5e2b,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:16:41,2025-09-10 11:20:14,0,100,212,1,2025-09-10 11:20:14,R_8y8Btu3j01HhW01,anonymous,EN,631f1127e0b115d141506b75,2,23,1,2,4,5,4,3,3,4,4,4,5,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,3,3,1,4,3,4,5,4,5,1,1,1,1,1,1,631f1127e0b115d141506b75,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:16:03,2025-09-10 11:20:15,0,100,251,1,2025-09-10 11:20:15,R_2100Dk7IXBR5OfP,anonymous,EN,5cc46cf6878d5d00183da276,2,27,1,2,4,5,5,4,2,4,4,2,3,4,5,5,4,4,4,4,3,4,4,4,4,3,4,4,4,2,4,2,2,2,3,3,4,3,4,5,4,5,4,3,1,3,1,1,1,1,2,2,5cc46cf6878d5d00183da276,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:16:05,2025-09-10 11:20:17,0,100,252,1,2025-09-10 11:20:17,R_2pRVyQN1qZRLfpf,anonymous,EN,59584b6a3bc7aa0001036aa8,2,47,2,1,5,5,4,5,4,1,5,5,5,5,5,5,5,5,5,2,2,2,5,4,5,5,5,5,4,2,2,2,3,2,2,4,5,5,3,1,5,4,5,5,3,4,3,2,2,2,3,3,59584b6a3bc7aa0001036aa8,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:14:55,2025-09-10 11:20:18,0,100,323,1,2025-09-10 11:20:19,R_2ATLc3SDEsExP0c,anonymous,EN,674e3d28cbbcc0e6969e497c,2,56,1,2,4,4,3,3,4,3,4,4,4,1,3,2,3,3,4,1,1,1,3,3,2,3,3,3,2,2,3,1,1,1,2,1,4,3,2,1,1,2,1,5,4,5,1,1,2,1,1,2,674e3d28cbbcc0e6969e497c,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:15:31,2025-09-10 11:20:19,0,100,287,1,2025-09-10 11:20:19,R_2fmVPOtsNBIgOVr,anonymous,EN,5c4e38f4d3a5e300018363ba,2,48,1,2,5,5,5,5,4,5,5,4,4,3,4,4,4,4,4,4,4,3,4,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,1,5,4,4,4,1,5,1,1,1,1,1,1,5c4e38f4d3a5e300018363ba,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:13:30,2025-09-10 11:20:26,0,100,415,1,2025-09-10 11:20:26,R_2m1lvqaVWLPJ0rv,anonymous,EN,60381c56a3d28f19c7093147,2,90,2,2,4,5,4,3,3,3,5,5,5,3,3,3,3,3,3,5,4,5,4,4,3,3,4,4,4,5,4,5,4,5,4,4,5,5,4,1,4,3,4,4,3,5,1,1,1,1,1,1,60381c56a3d28f19c7093147,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:16:20,2025-09-10 11:20:30,0,100,250,1,2025-09-10 11:20:30,R_2qeevDdWK9RhRfl,anonymous,EN,677402fa760bab6fb5210f9a,2,43,1,2,4,4,3,4,4,3,5,5,5,4,4,4,3,3,3,2,2,2,4,4,3,4,5,4,3,4,4,2,2,2,3,3,4,4,2,1,3,4,3,4,3,3,3,2,2,3,2,2,677402fa760bab6fb5210f9a,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:17:37,2025-09-10 11:20:31,0,100,173,1,2025-09-10 11:20:31,R_81ELN4pbTp7BNH5,anonymous,EN,5d9e3b307b8a7d00169f35c0,2,49,1,2,3,3,3,3,4,2,3,3,2,3,2,3,3,3,2,3,2,3,3,3,4,4,2,3,4,3,3,2,2,2,3,2,3,3,2,3,3,2,2,2,2,2,1,2,2,1,1,2,5d9e3b307b8a7d00169f35c0,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-10 11:17:40,2025-09-10 11:20:33,0,100,173,1,2025-09-10 11:20:33,R_23xqCqekOlwFhVP,anonymous,EN,63d7a07ee9271db2316e7f06,2,36,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,4,4,4,4,4,4,1,1,1,1,1,1,63d7a07ee9271db2316e7f06,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:14:47,2025-09-10 11:20:34,0,100,346,1,2025-09-10 11:20:34,R_27v9fQy1dmGiIs9,anonymous,EN,671038fb26ff82aa6081d040,2,56,1,2,5,5,4,4,4,4,5,4,4,4,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,1,4,3,5,5,5,5,1,1,1,1,4,2,671038fb26ff82aa6081d040,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:18:07,2025-09-10 11:20:43,0,100,155,1,2025-09-10 11:20:43,R_2lWvMB2fgar2ZSu,anonymous,EN,6071933c3c4ea940e3e2f175,2,46,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,1,3,3,3,4,3,3,3,3,2,2,4,3,6071933c3c4ea940e3e2f175,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:16:05,2025-09-10 11:20:46,0,100,280,1,2025-09-10 11:20:46,R_2KX8egwDSVHZcrL,anonymous,EN,56b0e4d16399f9000ad8d48f,2,40,2,3,5,3,3,4,3,3,5,5,5,3,3,4,3,4,3,3,3,3,4,3,3,5,5,5,3,5,5,3,3,3,3,3,5,3,3,1,5,4,3,3,3,3,3,1,1,1,3,3,56b0e4d16399f9000ad8d48f,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:20:46,2025-09-10 11:21:05,0,100,18,1,2025-09-10 11:21:05,R_8xx1dSMGnVmPVKx,anonymous,EN,5c5898e49fcbc40001dcbc42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c5898e49fcbc40001dcbc42,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:17:02,2025-09-10 11:21:12,0,100,250,1,2025-09-10 11:21:13,R_22QIyoJqqXPEd5V,anonymous,EN,5ea01b4b2d7b4d0243d93f78,2,78,1,4,5,5,5,4,4,4,5,5,5,4,5,4,4,5,5,5,5,4,5,5,4,5,5,5,4,5,4,3,3,3,5,5,5,5,5,1,4,3,3,5,4,5,1,1,1,1,1,1,5ea01b4b2d7b4d0243d93f78,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-10 11:18:36,2025-09-10 11:21:17,0,100,160,1,2025-09-10 11:21:17,R_8gSz6Wejad2QS4k,anonymous,EN,602bb8c36c0b933258d0818b,2,29,1,3,4,4,4,3,4,3,3,4,3,4,3,4,4,4,4,5,4,2,5,5,4,5,3,4,4,4,4,3,3,3,3,2,4,2,4,1,4,3,3,3,2,4,1,1,1,1,2,1,602bb8c36c0b933258d0818b,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:18:02,2025-09-10 11:21:21,0,100,198,1,2025-09-10 11:21:21,R_2bK0rrsXWIt79q9,anonymous,EN,5e90a3adb3e1243bdcfaf973,2,44,1,3,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,4,3,3,1,4,3,4,4,4,4,2,3,2,2,3,3,5e90a3adb3e1243bdcfaf973,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:15:30,2025-09-10 11:21:23,0,100,352,1,2025-09-10 11:21:23,R_2Pbh3YVgimze3s5,anonymous,EN,577e3a5025cb71000128727e,2,65,2,2,5,5,5,5,5,5,5,5,5,3,3,2,3,3,5,2,3,3,3,3,3,5,5,3,2,3,2,5,4,5,2,2,5,5,5,1,5,3,5,5,5,5,1,1,1,1,3,3,577e3a5025cb71000128727e,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:19:22,2025-09-10 11:21:23,0,100,121,1,2025-09-10 11:21:23,R_2m0jnN697s6ClKF,anonymous,EN,6712c4178dc857f9a720852b,2,34,2,2,4,5,4,4,4,5,5,5,4,5,4,5,5,4,3,4,5,4,5,4,5,3,4,4,4,5,4,5,4,4,4,4,5,5,4,1,5,4,5,3,4,4,1,1,1,1,2,1,6712c4178dc857f9a720852b,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:14:53,2025-09-10 11:21:27,0,100,393,1,2025-09-10 11:21:27,R_2GeW1ZLsHJ4SXZL,anonymous,EN,651d627dfd76b2f2fb85bf9a,2,72,1,3,5,5,5,2,5,4,4,5,5,4,4,5,3,3,3,4,4,4,4,4,5,5,5,4,4,4,4,5,5,4,4,4,5,5,5,1,4,4,4,3,3,4,1,1,1,1,1,1,651d627dfd76b2f2fb85bf9a,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:15:08,2025-09-10 11:21:29,0,100,380,1,2025-09-10 11:21:29,R_8s13bpBW9OilsCA,anonymous,EN,59b15324e79873000148879d,2,34,1,1,4,2,3,3,5,4,3,3,4,2,2,4,2,3,4,3,1,2,4,4,4,3,4,4,3,3,3,2,2,3,2,2,3,3,1,1,3,2,1,3,4,4,2,1,1,2,3,1,59b15324e79873000148879d,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:17:25,2025-09-10 11:21:30,0,100,244,1,2025-09-10 11:21:30,R_25mpH2zT9EFIMsp,anonymous,EN,5a70b6b882968f0001a6b12f,2,52,2,1,4,4,4,5,4,5,5,5,5,3,1,3,3,3,3,4,2,2,4,4,4,5,5,5,3,3,5,4,3,4,2,3,5,5,3,1,3,2,3,5,5,5,2,3,2,2,3,3,5a70b6b882968f0001a6b12f,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:17:10,2025-09-10 11:21:35,0,100,265,1,2025-09-10 11:21:36,R_8QsWJSBgzSmkEfB,anonymous,EN,5c3e3905c061930001b5e89d,2,58,1,2,3,4,4,4,3,3,2,4,3,3,1,3,3,3,3,3,2,1,3,2,3,3,3,4,2,3,1,2,2,3,2,3,3,3,1,1,3,2,2,4,3,4,1,1,1,1,1,2,5c3e3905c061930001b5e89d,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:14:35,2025-09-10 11:21:36,0,100,420,1,2025-09-10 11:21:36,R_2oNgu35rRfF6Eff,anonymous,EN,5eac3c1950fecd25d2d6d5ed,2,46,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,2,4,1,1,1,1,1,1,5eac3c1950fecd25d2d6d5ed,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:12:23,2025-09-10 11:21:40,0,100,556,1,2025-09-10 11:21:40,R_807kOVKIjEhQvst,anonymous,EN,67c8c28fccf665e3c35c44ce,2,59,1,2,5,4,4,4,4,3,4,4,4,2,2,4,2,2,3,2,2,2,4,5,4,4,4,4,3,2,3,1,1,2,3,2,3,4,4,1,2,3,3,4,3,4,2,1,1,2,1,1,67c8c28fccf665e3c35c44ce,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:17:09,2025-09-10 11:21:41,0,100,272,1,2025-09-10 11:21:42,R_8Lnw41puBgfuV2j,anonymous,EN,5a47c383e074d600013912cc,2,64,2,1,4,4,4,4,2,2,4,5,5,3,2,4,3,3,4,3,3,4,4,4,4,4,4,5,2,3,2,3,4,3,4,4,5,5,3,1,4,3,2,4,4,5,1,1,1,1,2,1,5a47c383e074d600013912cc,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:17:33,2025-09-10 11:21:46,0,100,252,1,2025-09-10 11:21:46,R_8xFukthGBoXPkCh,anonymous,EN,58106d17a513590001b1ec9e,2,65,1,1,1,1,1,2,2,2,3,2,1,1,3,3,2,2,2,2,1,2,2,2,2,2,1,3,2,2,2,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,2,2,1,4,1,1,58106d17a513590001b1ec9e,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:19:08,2025-09-10 11:21:51,0,100,162,1,2025-09-10 11:21:51,R_8FLQNF6Ja4kRHgw,anonymous,EN,57d02eeec6c5ed00013fac58,2,53,2,2,5,5,5,5,4,4,5,5,5,5,4,4,5,4,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,3,4,4,5,5,3,1,4,3,4,5,3,4,1,1,1,1,1,1,57d02eeec6c5ed00013fac58,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:17:56,2025-09-10 11:21:53,0,100,236,1,2025-09-10 11:21:53,R_88YD6HTGNXAtiRj,anonymous,EN,5ed0ff79d782b5000bda8eca,2,55,1,2,5,5,5,5,5,5,5,5,5,4,5,4,3,3,4,5,5,5,4,4,4,5,5,5,4,4,5,5,5,5,4,5,5,5,5,1,5,4,3,4,2,4,1,1,1,1,1,2,5ed0ff79d782b5000bda8eca,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:17:18,2025-09-10 11:21:53,0,100,274,1,2025-09-10 11:21:53,R_2SCakOCC7C7jfEx,anonymous,EN,5efb35574bdb3e05dfa40b6e,2,30,2,2,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,1,3,3,3,3,3,3,3,3,3,3,3,3,5efb35574bdb3e05dfa40b6e,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:17:01,2025-09-10 11:22:06,0,100,305,1,2025-09-10 11:22:06,R_8UghgcunezP1XHG,anonymous,EN,63894fb507f1065baa53c1b6,2,52,2,2,5,5,5,5,5,5,3,3,3,5,5,5,4,4,4,3,2,3,3,3,4,5,4,3,4,4,5,3,3,4,3,3,3,3,3,1,2,3,3,3,3,4,2,1,1,3,4,3,63894fb507f1065baa53c1b6,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:16:16,2025-09-10 11:22:06,0,100,350,1,2025-09-10 11:22:07,R_2BURQF1vobJ6HbW,anonymous,EN,5f53b958c8cfea6e2104c5b6,2,68,1,2,3,5,4,2,2,2,4,4,5,4,4,4,4,5,4,4,4,5,5,4,4,4,3,4,3,4,5,2,3,2,3,3,4,4,4,3,4,4,3,4,4,4,2,1,1,1,2,2,5f53b958c8cfea6e2104c5b6,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-10 11:19:07,2025-09-10 11:22:07,0,100,179,1,2025-09-10 11:22:07,R_2qyrnkNC0wUh0mB,anonymous,EN,665a0afb57cc47e4a02b8439,2,32,1,2,4,5,4,4,2,4,3,3,4,4,3,3,3,3,4,2,2,4,2,3,4,2,4,4,4,2,2,2,2,2,4,4,3,3,2,1,3,4,4,4,3,4,2,2,1,3,1,2,665a0afb57cc47e4a02b8439,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:19:11,2025-09-10 11:22:08,0,100,177,1,2025-09-10 11:22:08,R_8ewRy2HH8TIUHzv,anonymous,EN,5e695632d40a492070942196,2,54,2,3,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,1,1,1,1,1,5e695632d40a492070942196,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:18:42,2025-09-10 11:22:11,0,100,208,1,2025-09-10 11:22:12,R_8imtwLb9DHEH2SR,anonymous,EN,59cb95053306be000195be2e,2,32,2,2,5,5,5,2,5,4,5,4,5,3,4,4,4,4,3,2,3,3,5,3,3,4,5,5,3,4,4,1,1,1,3,5,4,4,1,1,4,5,3,4,4,5,1,1,1,1,1,1,59cb95053306be000195be2e,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
